order_id,customer_id,order_date,product_name,product_category,product_id,quantity,unit_price,order_amount,payment_method,card_last_four,payment_status,fulfillment_status,shipping_carrier,tracking_number,delivery_date,delivery_signed,customer_email,customer_city,customer_state,return_policy_days,avs_cvv_match,customer_ip
TTS-ORD-20260615-Q9C80,CUST-0432,2026-06-15,Portable Blender USB Rechargeable,Home,PROD-C19,2,24.99,49.98,Visa,2955,Completed,Shipped,FedEx,897902474644,,,c***r@icloud.com,Richmond,VA,30,Fail,30.110.72.143
TTS-ORD-20260611-4K2TC,CUST-0391,2026-06-11,Mini Portable Projector HD,Electronics,PROD-C07,1,149.99,149.99,Visa,6207,Completed,Delivered,FedEx,456175746180,2026-06-18,Yes,o***a@hotmail.com,Chicago,IL,30,Fail,76.245.48.134
TTS-ORD-20260703-MH1T9,CUST-0602,2026-07-03,Espresso Machine Pro 3000,Home,PROD-A5,1,349.99,349.99,Visa,1144,Completed,Processing,,,,,l***a@gmail.com,Louisville,KY,30,Pass,191.89.115.62
TTS-ORD-20260710-0AS1S,CUST-0193,2026-07-10,Bucket Hat Reversible Cotton,Fashion,PROD-C30,2,11.99,23.98,Visa,9335,Refunded,Cancelled,,,,,e***y@icloud.com,Salt Lake City,UT,14,Pass,144.12.76.230
TTS-ORD-20260703-X70FQ,CUST-0186,2026-07-03,LED Ring Light 12-inch,Electronics,PROD-C03,1,29.99,29.99,Visa,6434,Completed,Delivered,FedEx,855334212417,2026-07-09,No,m***t@gmail.com,Denver,CO,30,Pass,42.19.14.46
TTS-ORD-20260605-XW1VZ,CUST-0470,2026-06-05,Mini Portable Projector HD,Electronics,PROD-C07,1,149.99,149.99,Visa,2189,Completed,Delivered,Veho,VH439736473,2026-06-08,Yes,j***s@outlook.com,Minneapolis,MN,30,Pass,148.28.75.202
TTS-ORD-20260606-KWK58,CUST-0355,2026-06-06,Oversized Canvas Tote Bag,Fashion,PROD-C10,3,14.99,44.97,Visa,7113,Completed,Delivered,FedEx,342809395197,2026-06-10,No,e***y@gmail.com,Columbus,OH,30,Pass,161.224.143.37
TTS-ORD-20260601-FH4GG,CUST-0674,2026-06-01,Silicone Phone Case - Galaxy S24,Electronics,PROD-B1,1,14.99,14.99,Visa,1891,Completed,Delivered,USPS,9400111899322022,2026-06-07,No,e***h@hotmail.com,Los Angeles,CA,14,Pass,138.166.141.19
TTS-ORD-20260605-QWLVU,CUST-0154,2026-06-05,Cloud Slides Pillow Slippers,Fashion,PROD-C09,1,19.99,19.99,Mastercard,6971,Pending,Delivered,FedEx,409667335572,2026-06-12,Yes,a***y@outlook.com,San Jose,CA,30,Pass,129.44.2.81
TTS-ORD-20260615-TGV44,CUST-0147,2026-06-15,Stainless Steel Water Bottle 32oz,Sports,PROD-C06,2,19.99,39.98,Visa,3293,Completed,Delivered,USPS,9400111899603268,2026-06-21,Yes,a***y@hotmail.com,Louisville,KY,30,Pass,70.68.188.227
TTS-ORD-20260605-XFO6V,CUST-0267,2026-06-05,Espresso Machine Pro 3000,Home,PROD-A5,1,349.99,349.99,Visa,5767,Completed,Delivered,DHL,JD83171881673,2026-06-10,Yes,a***w@yahoo.com,Memphis,TN,30,Fail,138.129.131.24
TTS-ORD-20260703-7B1IJ,CUST-0119,2026-07-03,Hair Straightener Brush 2-in-1,Beauty,PROD-C16,1,34.99,34.99,Visa,4834,Completed,Delivered,FedEx,719244713323,2026-07-10,No,a***w@gmail.com,Atlanta,GA,30,Fail,191.53.133.233
TTS-ORD-20260701-4JTGX,CUST-0018,2026-07-01,Pop Fidget Toy Mega Pack,Toys,PROD-C14,1,9.99,9.99,Mastercard,6985,Completed,Cancelled,,,,,s***h@hotmail.com,Portland,OR,0,Pass,187.230.214.20
TTS-ORD-20260625-FCXHG,CUST-0666,2026-06-25,Crossbody Sling Bag Nylon,Fashion,PROD-C24,1,16.99,16.99,Mastercard,6934,Completed,Shipped,DHL,JD78747813569,,,s***n@hotmail.com,Dallas,TX,30,Pass,203.210.31.170
TTS-ORD-20260622-ES6FF,CUST-0176,2026-06-22,Yoga Mat Non-Slip 6mm,Sports,PROD-C05,1,22.99,22.99,Visa,3949,Completed,Delivered,Veho,VH124101254,2026-06-26,Yes,w***m@hotmail.com,Nashville,TN,30,Pass,123.154.249.145
TTS-ORD-20260619-3GXJ0,CUST-0142,2026-06-19,Smart Watch Ultra Pro,Electronics,PROD-A2,1,245.0,245.0,Mastercard,6614,Completed,Processing,,,,,k***n@icloud.com,Raleigh,NC,30,Pass,172.152.18.59
TTS-ORD-20260609-5T1DX,CUST-0282,2026-06-09,Magnetic Phone Mount for Car,Electronics,PROD-C15,1,13.99,13.99,Mastercard,9835,Completed,Delivered,FedEx,205679865141,2026-06-13,Yes,j***n@gmail.com,Portland,OR,30,Pass,218.174.167.111
TTS-ORD-20260624-DERI4,CUST-0034,2026-06-24,Crossbody Sling Bag Nylon,Fashion,PROD-C24,1,16.99,16.99,Visa,5641,Completed,Shipped,Veho,VH476365632,,,s***a@hotmail.com,Nashville,TN,30,Pass,159.105.66.49
TTS-ORD-20260601-J4PNJ,CUST-0341,2026-06-01,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,1,59.99,59.99,Visa,7511,Completed,Delivered,USPS,9400111899528705,2026-06-06,Yes,k***n@yahoo.com,Jacksonville,FL,30,Pass,125.142.201.143
TTS-ORD-20260624-DS22W,CUST-0365,2026-06-24,Ice Roller for Face & Eyes,Beauty,PROD-C21,1,7.99,7.99,Mastercard,1852,Completed,Delivered,FedEx,231680617183,2026-06-28,Yes,w***m@yahoo.com,Houston,TX,0,Pass,119.247.163.2
TTS-ORD-20260610-C1GRA,CUST-0072,2026-06-10,Electric Standing Desk Frame,Home,PROD-A6,2,289.0,578.0,Visa,9489,Completed,Delivered,DHL,JD65767779962,2026-06-17,No,r***l@outlook.com,Richmond,VA,30,Pass,69.9.201.154
TTS-ORD-20260615-HAZ7T,CUST-0541,2026-06-15,Running Shoes Lightweight Mesh,Sports,PROD-C23,2,44.99,89.98,Visa,6703,Completed,Returned,UPS,1Z999AA19576264323,2026-06-21,Yes,k***n@outlook.com,Las Vegas,NV,30,Pass,90.58.156.247
TTS-ORD-20260626-3UY8U,CUST-0211,2026-06-26,LED Ring Light 12-inch,Electronics,PROD-C03,1,29.99,29.99,Visa,4985,Completed,Delivered,USPS,9400111899456480,2026-06-29,No,e***y@outlook.com,Charlotte,NC,30,Fail,218.118.175.118
TTS-ORD-20260602-ZJKO0,CUST-0370,2026-06-02,Gel Nail Polish Kit UV Lamp,Beauty,PROD-C28,1,32.99,32.99,Visa,6603,Completed,Delivered,FedEx,447034050703,2026-06-08,No,j***s@gmail.com,Milwaukee,WI,14,Pass,161.239.46.122
TTS-ORD-20260614-44M2E,CUST-0232,2026-06-14,Retro Polarized Sunglasses,Fashion,PROD-C11,1,12.99,12.99,Mastercard,2285,Pending,Delivered,FedEx,908462573552,2026-06-18,No,r***d@icloud.com,Atlanta,GA,14,Pass,177.2.196.220
TTS-ORD-20260701-O1ESP,CUST-0108,2026-07-01,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,1,22.99,22.99,Mastercard,9859,Refunded,Delivered,USPS,9400111899614646,2026-07-05,No,s***h@gmail.com,Los Angeles,CA,30,Fail,148.89.101.221
TTS-ORD-20260608-JJ8MG,CUST-0635,2026-06-08,Velvet Matte Lip Kit (6-pack),Beauty,PROD-C02,1,24.99,24.99,Mastercard,7945,Completed,Delivered,DHL,JD53382381595,2026-06-13,No,b***n@yahoo.com,Charlotte,NC,14,Pass,127.180.193.96
TTS-ORD-20260626-F8F3G,CUST-0658,2026-06-26,Pop Fidget Toy Mega Pack,Toys,PROD-C14,1,9.99,9.99,Visa,9185,Completed,Delivered,UPS,1Z999AA18390846127,2026-06-30,Yes,r***d@yahoo.com,Milwaukee,WI,0,Pass,181.133.137.185
TTS-ORD-20260702-MU3MO,CUST-0112,2026-07-02,Retro Polarized Sunglasses,Fashion,PROD-C11,1,12.99,12.99,Mastercard,6752,Completed,Delivered,UPS,1Z999AA16387133174,2026-07-05,Yes,n***y@hotmail.com,Louisville,KY,14,Pass,70.148.148.167
TTS-ORD-20260619-Q85X7,CUST-0278,2026-06-19,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,2,22.99,45.98,Visa,7911,Completed,Processing,,,,,c***r@hotmail.com,Houston,TX,30,Pass,166.104.218.233
TTS-ORD-20260611-SQG4E,CUST-0197,2026-06-11,Espresso Machine Pro 3000,Home,PROD-A5,1,349.99,349.99,Mastercard,4844,Completed,Delivered,Veho,VH391250425,2026-06-17,No,k***n@outlook.com,Miami,FL,30,Fail,210.180.192.21
TTS-ORD-20260626-X5LIK,CUST-0428,2026-06-26,Resistance Bands Set (5-pack),Sports,PROD-C04,1,16.99,16.99,Mastercard,3071,Completed,Delivered,Veho,VH662622237,2026-06-29,Yes,j***r@yahoo.com,Houston,TX,30,Pass,154.215.44.8
TTS-ORD-20260623-PXT6R,CUST-0282,2026-06-23,LED Desk Lamp with USB Charger,Home,PROD-A3,1,34.99,34.99,Mastercard,4721,Completed,Delivered,DHL,JD88069777908,2026-06-30,Yes,s***a@gmail.com,San Jose,CA,30,Pass,133.79.94.106
TTS-ORD-20260620-V2TG5,CUST-0418,2026-06-20,Mini Portable Projector HD,Electronics,PROD-C07,1,149.99,149.99,Mastercard,8161,Completed,Delivered,DHL,JD78384848954,2026-06-26,Yes,c***r@icloud.com,Chicago,IL,30,Pass,83.42.184.189
TTS-ORD-20260625-3O4GK,CUST-0605,2026-06-25,Magnetic Phone Mount for Car,Electronics,PROD-C15,1,13.99,13.99,Mastercard,8460,Completed,Shipped,DHL,JD47300246021,,,e***y@hotmail.com,Richmond,VA,30,Pass,135.70.180.160
TTS-ORD-20260621-AHP2R,CUST-0125,2026-06-21,Heated Blanket USB Throw,Home,PROD-C22,1,39.99,39.99,Visa,7084,Completed,Delivered,USPS,9400111899231113,2026-06-27,No,e***h@icloud.com,Phoenix,AZ,30,Pass,198.203.9.85
TTS-ORD-20260610-N9I9H,CUST-0042,2026-06-10,Electric Standing Desk Frame,Home,PROD-A6,2,289.0,578.0,Visa,2539,Completed,Delivered,USPS,9400111899956949,2026-06-16,No,j***a@hotmail.com,Richmond,VA,30,Pass,190.252.54.122
TTS-ORD-20260620-9IPA2,CUST-0184,2026-06-20,Magnetic Phone Mount for Car,Electronics,PROD-C15,2,13.99,27.98,Visa,2960,Pending,Delivered,USPS,9400111899604605,2026-06-25,Yes,s***n@icloud.com,San Jose,CA,30,Pass,82.3.249.11
TTS-ORD-20260701-2EI92,CUST-0202,2026-07-01,Gel Nail Polish Kit UV Lamp,Beauty,PROD-C28,1,32.99,32.99,Mastercard,6690,Completed,Delivered,DHL,JD99161631974,2026-07-04,Yes,e***y@icloud.com,Louisville,KY,14,Pass,207.50.6.177
TTS-ORD-20260609-J36TC,CUST-0141,2026-06-09,Magnetic Phone Mount for Car,Electronics,PROD-C15,1,13.99,13.99,Mastercard,3539,Completed,Delivered,Veho,VH303770248,2026-06-16,Yes,s***a@icloud.com,Atlanta,GA,30,Pass,95.210.68.139
TTS-ORD-20260601-LC83G,CUST-0135,2026-06-01,Pop Fidget Toy Mega Pack,Toys,PROD-C14,1,9.99,9.99,Visa,9151,Completed,Processing,,,,,j***a@hotmail.com,Charlotte,NC,0,Pass,59.157.73.83
TTS-ORD-20260621-XSZJN,CUST-0282,2026-06-21,Wireless Earbuds with Charging Case,Electronics,PROD-C17,1,27.99,27.99,Visa,2161,Completed,Delivered,UPS,1Z999AA11867922818,2026-06-27,Yes,a***y@gmail.com,Indianapolis,IN,30,Pass,73.168.126.238
TTS-ORD-20260604-CHSDI,CUST-0478,2026-06-04,Electric Standing Desk Frame,Home,PROD-A6,2,289.0,578.0,Mastercard,7313,Completed,Shipped,UPS,1Z999AA19764538552,,,k***n@yahoo.com,Charlotte,NC,30,Pass,69.135.169.64
TTS-ORD-20260612-TSXTV,CUST-0600,2026-06-12,Silicone Kitchen Utensil Set (12pc),Home,PROD-C27,1,24.99,24.99,Mastercard,6772,Completed,Delivered,Veho,VH854357762,2026-06-18,No,b***a@outlook.com,Indianapolis,IN,30,Pass,160.254.84.217
TTS-ORD-20260628-8ABKA,CUST-0303,2026-06-28,Pop Fidget Toy Mega Pack,Toys,PROD-C14,2,9.99,19.98,Mastercard,3213,Completed,Shipped,USPS,9400111899477496,,,s***n@outlook.com,Nashville,TN,0,Fail,21.77.253.57
TTS-ORD-20260621-J6IJK,CUST-0096,2026-06-21,Resistance Bands Set (5-pack),Sports,PROD-C04,2,16.99,33.98,Mastercard,7550,Completed,Delivered,DHL,JD29634923327,2026-06-24,Yes,d***d@hotmail.com,Milwaukee,WI,30,Pass,75.188.20.186
TTS-ORD-20260701-B3N27,CUST-0291,2026-07-01,Retro Polarized Sunglasses,Fashion,PROD-C11,2,12.99,25.98,Mastercard,6478,Completed,Processing,,,,,k***n@outlook.com,Louisville,KY,14,Pass,131.107.239.223
TTS-ORD-20260615-FY981,CUST-0140,2026-06-15,Silicone Phone Case - Galaxy S24,Electronics,PROD-B1,2,14.99,29.98,Mastercard,9269,Completed,Delivered,USPS,9400111899666157,2026-06-22,Yes,j***h@gmail.com,Milwaukee,WI,14,Pass,76.111.75.202
TTS-ORD-20260609-RHOUU,CUST-0376,2026-06-09,Hair Straightener Brush 2-in-1,Beauty,PROD-C16,1,34.99,34.99,Mastercard,9589,Completed,Delivered,Veho,VH638828465,2026-06-15,No,d***d@yahoo.com,Chicago,IL,30,Pass,82.19.69.199
TTS-ORD-20260707-WP7IY,CUST-0304,2026-07-07,Acne Patch Hydrocolloid (96ct),Beauty,PROD-C18,2,8.99,17.98,Visa,3555,Completed,Delivered,DHL,JD12814963909,2026-07-12,Yes,s***n@gmail.com,Denver,CO,0,Pass,48.190.14.63
TTS-ORD-20260610-TW9ZY,CUST-0007,2026-06-10,Bucket Hat Reversible Cotton,Fashion,PROD-C30,1,11.99,11.99,Mastercard,7170,Completed,Delivered,USPS,9400111899319162,2026-06-17,Yes,t***s@hotmail.com,Salt Lake City,UT,14,Pass,189.135.12.66
TTS-ORD-20260619-X6MDK,CUST-0091,2026-06-19,Vitamin C Brightening Serum,Beauty,PROD-C01,2,18.99,37.98,Visa,7332,Completed,Cancelled,,,,,s***h@yahoo.com,Los Angeles,CA,30,Pass,117.131.251.182
TTS-ORD-20260621-B7KR0,CUST-0197,2026-06-21,Portable Bluetooth Speaker,Electronics,PROD-A7,1,39.99,39.99,Visa,1301,Completed,Cancelled,,,,,m***y@outlook.com,Raleigh,NC,30,Pass,195.91.91.161
TTS-ORD-20260703-DN8WW,CUST-0222,2026-07-03,Oversized Canvas Tote Bag,Fashion,PROD-C10,1,14.99,14.99,Visa,4726,Completed,Returned,UPS,1Z999AA19371391276,2026-07-07,Yes,d***d@icloud.com,San Diego,CA,30,Pass,81.147.40.110
TTS-ORD-20260709-P61XU,CUST-0156,2026-07-09,Oversized Canvas Tote Bag,Fashion,PROD-C10,1,14.99,14.99,Visa,3589,Completed,Delivered,FedEx,254028641175,2026-07-14,No,d***d@outlook.com,Salt Lake City,UT,30,Pass,37.143.137.243
TTS-ORD-20260621-FGEA9,CUST-0397,2026-06-21,Silicone Phone Case - Galaxy S24,Electronics,PROD-B1,1,14.99,14.99,Visa,5372,Pending,Cancelled,,,,,s***h@hotmail.com,Houston,TX,14,Pass,165.157.60.153
TTS-ORD-20260602-IO878,CUST-0624,2026-06-02,Yoga Mat Non-Slip 6mm,Sports,PROD-C05,2,22.99,45.98,Visa,4646,Completed,Delivered,USPS,9400111899292913,2026-06-08,Yes,r***d@yahoo.com,San Diego,CA,30,Pass,213.53.17.46
TTS-ORD-20260710-VS52S,CUST-0332,2026-07-10,Portable Blender USB Rechargeable,Home,PROD-C19,1,24.99,24.99,Visa,8399,Completed,Delivered,UPS,1Z999AA18835431320,2026-07-15,Yes,s***a@icloud.com,Milwaukee,WI,30,Fail,30.225.63.133
TTS-ORD-20260603-7Y6QX,CUST-0096,2026-06-03,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,1,22.99,22.99,Mastercard,2481,Completed,Delivered,Veho,VH427012523,2026-06-08,Yes,o***a@hotmail.com,Portland,OR,30,Pass,48.47.200.150
TTS-ORD-20260626-Y62ZE,CUST-0352,2026-06-26,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,1,22.99,22.99,Visa,2870,Completed,Shipped,FedEx,602006723057,,,d***l@icloud.com,Chicago,IL,30,Pass,182.93.22.135
TTS-ORD-20260703-FF1BL,CUST-0174,2026-07-03,Magnetic Phone Mount for Car,Electronics,PROD-C15,1,13.99,13.99,Visa,8311,Completed,Processing,,,,,e***h@outlook.com,Memphis,TN,30,Pass,180.47.31.231
TTS-ORD-20260601-PVA5K,CUST-0539,2026-06-01,Robot Vacuum Cleaner X500,Home,PROD-B2,1,445.5,445.5,Visa,4401,Refunded,Delivered,UPS,1Z999AA13119423746,2026-06-05,Yes,m***k@gmail.com,Phoenix,AZ,30,Pass,67.38.15.168
TTS-ORD-20260610-UU80M,CUST-0414,2026-06-10,Electric Milk Frother Handheld,Home,PROD-C13,1,11.99,11.99,Mastercard,1587,Completed,Delivered,UPS,1Z999AA11765571034,2026-06-15,No,r***l@gmail.com,Los Angeles,CA,30,Pass,216.77.83.95
TTS-ORD-20260605-WD0W9,CUST-0251,2026-06-05,Magnetic Phone Mount for Car,Electronics,PROD-C15,1,13.99,13.99,Visa,8924,Completed,Delivered,USPS,9400111899445200,2026-06-12,Yes,s***n@hotmail.com,Richmond,VA,30,Pass,200.74.110.156
TTS-ORD-20260704-9AAWE,CUST-0667,2026-07-04,Retro Polarized Sunglasses,Fashion,PROD-C11,1,12.99,12.99,Visa,4396,Completed,Delivered,Veho,VH628822629,2026-07-08,No,c***r@hotmail.com,Dallas,TX,14,Pass,126.106.12.86
TTS-ORD-20260614-0WBGL,CUST-0146,2026-06-14,Electric Milk Frother Handheld,Home,PROD-C13,1,11.99,11.99,Visa,6536,Completed,Delivered,DHL,JD55311877502,2026-06-17,Yes,b***y@icloud.com,Minneapolis,MN,30,Pass,141.205.10.166
TTS-ORD-20260610-K0LTH,CUST-0338,2026-06-10,Robot Vacuum Cleaner X500,Home,PROD-B2,3,445.5,1336.5,Visa,6434,Completed,Shipped,Veho,VH897344195,,,d***y@outlook.com,Tampa,FL,30,Pass,36.249.39.72
TTS-ORD-20260625-RIQ8H,CUST-0346,2026-06-25,Smart Watch Ultra Pro,Electronics,PROD-A2,2,245.0,490.0,Mastercard,5953,Completed,Delivered,USPS,9400111899839525,2026-06-30,No,j***r@yahoo.com,Denver,CO,30,Pass,48.96.201.10
TTS-ORD-20260606-37YE0,CUST-0699,2026-06-06,LED Ring Light 12-inch,Electronics,PROD-C03,1,29.99,29.99,Visa,8526,Completed,Delivered,Veho,VH886452604,2026-06-13,Yes,m***l@icloud.com,Salt Lake City,UT,30,Pass,202.222.134.30
TTS-ORD-20260603-LGJLP,CUST-0048,2026-06-03,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,1,59.99,59.99,Visa,2927,Completed,Delivered,DHL,JD51856838839,2026-06-06,Yes,s***n@outlook.com,Seattle,WA,30,Pass,58.41.71.30
TTS-ORD-20260706-TBB6B,CUST-0429,2026-07-06,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,1,59.99,59.99,Visa,7284,Completed,Delivered,USPS,9400111899701969,2026-07-10,Yes,l***a@gmail.com,Columbus,OH,30,Pass,42.110.101.46
TTS-ORD-20260708-UD2ZD,CUST-0587,2026-07-08,Adjustable Dumbbell Set 25lb,Sports,PROD-C29,2,79.99,159.98,Visa,6085,Completed,Delivered,FedEx,936285531963,2026-07-15,Yes,s***a@icloud.com,Raleigh,NC,30,Fail,140.60.243.58
TTS-ORD-20260710-R4KMU,CUST-0095,2026-07-10,15g Nail Glue Press-On Kit,Beauty,PROD-B3,1,12.99,12.99,Visa,9322,Refunded,Delivered,USPS,9400111899575301,2026-07-16,Yes,m***w@gmail.com,Milwaukee,WI,0,Pass,123.210.183.204
TTS-ORD-20260706-HYP9U,CUST-0359,2026-07-06,Portable Bluetooth Speaker,Electronics,PROD-A7,2,39.99,79.98,Visa,6606,Completed,Delivered,DHL,JD84061089153,2026-07-10,No,l***a@hotmail.com,Denver,CO,30,Pass,197.61.45.170
TTS-ORD-20260707-CD31N,CUST-0425,2026-07-07,Espresso Machine Pro 3000,Home,PROD-A5,1,349.99,349.99,Visa,9098,Completed,Processing,,,,,b***y@gmail.com,Memphis,TN,30,Pass,43.56.210.36
TTS-ORD-20260601-77Z69,CUST-0255,2026-06-01,Gel Nail Polish Kit UV Lamp,Beauty,PROD-C28,1,32.99,32.99,Visa,1133,Completed,Delivered,FedEx,848207619702,2026-06-06,Yes,k***n@hotmail.com,Raleigh,NC,14,Pass,150.104.217.33
TTS-ORD-20260624-ZOPHG,CUST-0108,2026-06-24,Cloud Slides Pillow Slippers,Fashion,PROD-C09,1,19.99,19.99,Mastercard,3278,Pending,Delivered,USPS,9400111899132699,2026-06-28,Yes,d***l@yahoo.com,Los Angeles,CA,30,Pass,162.99.216.237
TTS-ORD-20260627-XOQ2V,CUST-0052,2026-06-27,Pop Fidget Toy Mega Pack,Toys,PROD-C14,6,9.99,59.94,Visa,7974,Completed,Delivered,FedEx,823644872047,2026-07-03,No,d***d@hotmail.com,Richmond,VA,0,Pass,66.117.131.109
TTS-ORD-20260629-BBRNU,CUST-0121,2026-06-29,Cat Tree Tower 54-inch,Toys,PROD-C26,1,59.99,59.99,Visa,2311,Completed,Delivered,FedEx,652814388943,2026-07-04,Yes,n***y@yahoo.com,Richmond,VA,30,Pass,206.188.135.252
TTS-ORD-20260704-TAQ6U,CUST-0482,2026-07-04,Aesthetic LED Strip Lights 50ft,Home,PROD-C08,3,15.99,47.97,Visa,6431,Completed,Shipped,UPS,1Z999AA17784452486,,,l***a@icloud.com,Charlotte,NC,14,Pass,110.246.251.205
TTS-ORD-20260611-3WKCS,CUST-0633,2026-06-11,Cloud Slides Pillow Slippers,Fashion,PROD-C09,3,19.99,59.97,Mastercard,5552,Completed,Delivered,UPS,1Z999AA17997790446,2026-06-18,Yes,c***r@outlook.com,Seattle,WA,30,Pass,53.158.72.71
TTS-ORD-20260608-MDF7F,CUST-0287,2026-06-08,Mini Portable Projector HD,Electronics,PROD-C07,3,149.99,449.97,Mastercard,9125,Completed,Delivered,FedEx,960115530498,2026-06-12,Yes,j***n@icloud.com,Austin,TX,30,Pass,217.99.61.170
TTS-ORD-20260611-K01TN,CUST-0095,2026-06-11,Portable Blender USB Rechargeable,Home,PROD-C19,2,24.99,49.98,Visa,7390,Completed,Shipped,UPS,1Z999AA11225585432,,,a***w@icloud.com,Memphis,TN,30,Pass,87.38.136.223
TTS-ORD-20260619-MJDXO,CUST-0007,2026-06-19,Acne Patch Hydrocolloid (96ct),Beauty,PROD-C18,2,8.99,17.98,Visa,4961,Completed,Delivered,USPS,9400111899985249,2026-06-25,No,s***h@hotmail.com,Austin,TX,0,Pass,217.50.134.87
TTS-ORD-20260706-AD7X4,CUST-0419,2026-07-06,Velvet Matte Lip Kit (6-pack),Beauty,PROD-C02,1,24.99,24.99,Visa,2995,Completed,Delivered,Veho,VH477437882,2026-07-10,No,j***n@gmail.com,Denver,CO,14,Pass,42.220.155.34
TTS-ORD-20260707-J2JCN,CUST-0174,2026-07-07,Magnetic Phone Mount for Car,Electronics,PROD-C15,1,13.99,13.99,Visa,1984,Completed,Delivered,UPS,1Z999AA18038508690,2026-07-12,No,d***l@outlook.com,San Jose,CA,30,Pass,87.46.113.18
TTS-ORD-20260613-ZDCUJ,CUST-0640,2026-06-13,Heated Blanket USB Throw,Home,PROD-C22,1,39.99,39.99,Visa,8305,Completed,Shipped,FedEx,807011601691,,,s***n@gmail.com,Salt Lake City,UT,30,Pass,147.39.168.164
TTS-ORD-20260603-TA83R,CUST-0084,2026-06-03,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,1,59.99,59.99,Mastercard,9770,Refunded,Delivered,DHL,JD77735888965,2026-06-09,Yes,r***t@outlook.com,Salt Lake City,UT,30,Pass,105.175.78.103
TTS-ORD-20260606-BNGZ6,CUST-0163,2026-06-06,65-inch 4K Smart TV,Electronics,PROD-A4,3,899.99,2699.97,Visa,6886,Completed,Shipped,USPS,9400111899779259,,,b***n@icloud.com,Indianapolis,IN,15,Pass,41.227.162.113
TTS-ORD-20260603-8AMMZ,CUST-0670,2026-06-03,LED Ring Light 12-inch,Electronics,PROD-C03,2,29.99,59.98,Mastercard,7643,Completed,Delivered,DHL,JD51418120442,2026-06-09,Yes,s***n@gmail.com,Chicago,IL,30,Pass,74.207.168.171
TTS-ORD-20260705-3DW4C,CUST-0349,2026-07-05,Crossbody Sling Bag Nylon,Fashion,PROD-C24,1,16.99,16.99,Visa,2742,Completed,Delivered,UPS,1Z999AA11196716790,2026-07-09,Yes,k***n@gmail.com,Charlotte,NC,30,Pass,147.153.205.158
TTS-ORD-20260613-VMEFO,CUST-0393,2026-06-13,Yoga Mat Non-Slip 6mm,Sports,PROD-C05,2,22.99,45.98,Mastercard,7060,Completed,Returned,DHL,JD29524426544,2026-06-18,No,j***n@hotmail.com,Miami,FL,30,Pass,62.113.63.237
TTS-ORD-20260609-5O31Y,CUST-0013,2026-06-09,Gel Nail Polish Kit UV Lamp,Beauty,PROD-C28,2,32.99,65.98,Mastercard,4377,Completed,Delivered,Veho,VH186675240,2026-06-12,Yes,k***n@yahoo.com,Los Angeles,CA,14,Fail,183.70.134.116
TTS-ORD-20260612-MAIET,CUST-0658,2026-06-12,Wireless Earbuds with Charging Case,Electronics,PROD-C17,1,27.99,27.99,Visa,2567,Completed,Cancelled,,,,,k***n@hotmail.com,San Diego,CA,30,Pass,112.221.195.253
TTS-ORD-20260615-XKPM2,CUST-0427,2026-06-15,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,2,22.99,45.98,Visa,8424,Completed,Delivered,FedEx,647498434216,2026-06-19,Yes,p***a@gmail.com,Las Vegas,NV,30,Fail,46.190.14.237
TTS-ORD-20260611-2LD05,CUST-0560,2026-06-11,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,1,22.99,22.99,Visa,7152,Completed,Delivered,DHL,JD67234615277,2026-06-15,No,j***h@yahoo.com,Houston,TX,30,Pass,38.121.150.125
TTS-ORD-20260628-CE4QG,CUST-0202,2026-06-28,65-inch 4K Smart TV,Electronics,PROD-A4,3,899.99,2699.97,Visa,6629,Completed,Delivered,FedEx,493556533976,2026-07-03,Yes,s***a@yahoo.com,Raleigh,NC,15,Pass,95.155.41.203
TTS-ORD-20260611-IPI78,CUST-0458,2026-06-11,Bucket Hat Reversible Cotton,Fashion,PROD-C30,3,11.99,35.97,Visa,1083,Refunded,Delivered,FedEx,622231863307,2026-06-17,Yes,j***a@icloud.com,Raleigh,NC,14,Pass,31.11.254.121
TTS-ORD-20260628-EKXDR,CUST-0203,2026-06-28,Running Shoes Lightweight Mesh,Sports,PROD-C23,1,44.99,44.99,Mastercard,5994,Completed,Delivered,FedEx,710242231396,2026-07-01,No,s***n@yahoo.com,Los Angeles,CA,30,Pass,200.118.220.147
TTS-ORD-20260630-4C6LB,CUST-0532,2026-06-30,Gel Nail Polish Kit UV Lamp,Beauty,PROD-C28,1,32.99,32.99,Mastercard,7977,Completed,Processing,,,,,j***s@outlook.com,Austin,TX,14,Pass,198.243.157.139
TTS-ORD-20260614-NGUCZ,CUST-0263,2026-06-14,Silicone Kitchen Utensil Set (12pc),Home,PROD-C27,2,24.99,49.98,Visa,4354,Pending,Delivered,USPS,9400111899154067,2026-06-17,Yes,j***n@yahoo.com,Louisville,KY,30,Pass,105.62.139.30
